order_id,item_id,product_id,quantity,list_price,discount,source_x,timesamp,EGP,list_price_egp
430,5,8,1,1799.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,86172.9
431,1,14,2,269.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
431,2,6,1,469.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,22500.35
431,3,18,1,449.0,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,21495.47
431,4,13,2,269.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
431,5,19,1,449.0,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,21495.47
432,1,10,2,1549.0,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,74156.98
432,2,7,2,3999.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,191495.92
433,1,6,1,469.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,22500.35
433,2,10,1,1549.0,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,74156.98
433,3,24,1,549.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,26330.28
433,4,4,1,2899.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,138834.41
434,1,21,1,269.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
434,2,20,1,599.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
434,3,9,1,2999.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,143621.82
434,4,11,2,1680.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,80475.88
434,5,18,2,449.0,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,21495.47
435,1,22,1,269.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
435,2,9,1,2999.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,143621.82
435,3,18,1,449.0,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,21495.47
436,1,3,1,999.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,47873.62
436,2,23,1,299.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,14361.75
437,1,3,1,999.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,47873.62
437,2,10,1,1549.0,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,74156.98
437,3,8,2,1799.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,86172.9
438,1,4,1,2899.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,138834.41
438,2,22,1,269.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
438,3,8,2,1799.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,86172.9
438,4,13,2,269.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
439,1,6,2,469.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,22500.35
439,2,7,2,3999.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,191495.92
440,1,19,2,449.0,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,21495.47
440,2,4,2,2899.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,138834.41
441,1,12,1,549.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,26330.28
441,2,15,1,529.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,25372.79
442,1,16,2,599.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
442,2,26,2,599.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
442,3,6,2,469.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,22500.35
443,1,5,1,1320.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,63241.21
443,2,26,1,599.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
444,1,22,1,269.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
444,2,15,2,529.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,25372.79
444,3,20,2,599.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
444,4,16,1,599.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
444,5,10,2,1549.0,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,74156.98
445,1,7,1,3999.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,191495.92
445,2,16,1,599.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
445,3,23,1,299.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,14361.75
446,1,22,1,269.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
446,2,16,2,599.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
447,1,4,2,2899.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,138834.41
447,2,3,1,999.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,47873.62
447,3,8,1,1799.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,86172.9
448,1,13,2,269.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
448,2,6,2,469.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,22500.35
449,1,17,2,429.0,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,20537.99
449,2,2,1,749.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,35905.1
449,3,7,2,3999.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,191495.92
449,4,26,2,599.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
450,1,24,1,549.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,26330.28
450,2,12,1,549.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,26330.28
450,3,5,1,1320.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,63241.21
451,1,14,2,269.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
452,1,11,1,1680.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,80475.88
452,2,16,1,599.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
452,3,7,2,3999.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,191495.92
452,4,8,1,1799.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,86172.9
453,1,23,1,299.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,14361.75
453,2,20,2,599.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
453,3,4,1,2899.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,138834.41
454,1,25,2,499.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,23936.57
454,2,13,2,269.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
454,3,24,2,549.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,26330.28
455,1,9,1,2999.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,143621.82
456,1,17,2,429.0,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,20537.99
456,2,23,1,299.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,14361.75
457,1,24,2,549.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,26330.28
457,2,2,1,749.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,35905.1
457,3,7,2,3999.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,191495.92
457,4,17,1,429.0,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,20537.99
458,1,2,1,749.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,35905.1
458,2,21,2,269.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
458,3,11,1,1680.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,80475.88
458,4,24,1,549.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,26330.28
458,5,3,2,999.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,47873.62
459,1,11,1,1680.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,80475.88
460,1,19,1,449.0,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,21495.47
460,2,18,2,449.0,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,21495.47
460,3,4,1,2899.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,138834.41
460,4,22,2,269.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
461,1,16,1,599.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
461,2,4,1,2899.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,138834.41
461,3,8,2,1799.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,86172.9
461,4,24,1,549.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,26330.28
461,5,18,2,449.0,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,21495.47
462,1,12,2,549.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,26330.28
463,1,13,2,269.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
464,1,7,1,3999.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,191495.92
465,1,6,2,469.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,22500.35
465,2,25,2,499.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,23936.57
466,1,19,2,449.0,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,21495.47
466,2,6,1,469.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,22500.35
466,3,7,2,3999.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,191495.92
466,4,15,1,529.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,25372.79
466,5,5,1,1320.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,63241.21
467,1,19,1,449.0,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,21495.47
467,2,10,1,1549.0,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,74156.98
467,3,22,2,269.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
467,4,17,2,429.0,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,20537.99
467,5,11,1,1680.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,80475.88
468,1,19,1,449.0,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,21495.47
468,2,9,2,2999.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,143621.82
468,3,10,2,1549.0,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,74156.98
468,4,25,1,499.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,23936.57
469,1,8,2,1799.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,86172.9
469,2,4,1,2899.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,138834.41
469,3,15,2,529.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,25372.79
470,1,18,1,449.0,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,21495.47
470,2,13,1,269.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
470,3,8,2,1799.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,86172.9
471,1,14,1,269.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
471,2,13,2,269.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
472,1,15,1,529.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,25372.79
472,2,21,2,269.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
473,1,26,1,599.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
474,1,19,2,449.0,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,21495.47
474,2,11,1,1680.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,80475.88
475,1,17,2,429.0,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,20537.99
475,2,26,2,599.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
475,3,25,1,499.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,23936.57
476,1,22,2,269.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
476,2,4,2,2899.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,138834.41
476,3,11,2,1680.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,80475.88
476,4,20,2,599.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
477,1,6,1,469.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,22500.35
477,2,10,1,1549.0,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,74156.98
478,1,21,2,269.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
479,1,26,1,599.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
479,2,12,1,549.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,26330.28
479,3,21,1,269.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
479,4,7,1,3999.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,191495.92
479,5,10,1,1549.0,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,74156.98
480,1,4,1,2899.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,138834.41
480,2,15,1,529.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,25372.79
480,3,23,2,299.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,14361.75
481,1,13,2,269.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
481,2,16,2,599.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
481,3,9,2,2999.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,143621.82
482,1,13,1,269.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
482,2,14,1,269.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
483,1,17,1,429.0,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,20537.99
484,1,8,2,1799.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,86172.9
484,2,24,1,549.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,26330.28
484,3,9,2,2999.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,143621.82
484,4,6,1,469.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,22500.35
485,1,13,1,269.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
485,2,26,2,599.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
486,1,9,1,2999.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,143621.82
486,2,23,2,299.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,14361.75
487,1,6,1,469.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,22500.35
488,1,13,2,269.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
488,2,23,2,299.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,14361.75
488,3,22,1,269.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
489,1,8,2,1799.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,86172.9
490,1,12,1,549.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,26330.28
490,2,23,1,299.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,14361.75
490,3,14,1,269.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
490,4,13,2,269.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
491,1,9,2,2999.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,143621.82
491,2,21,2,269.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
491,3,15,2,529.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,25372.79
492,1,6,1,469.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,22500.35
492,2,22,2,269.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
492,3,26,1,599.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
493,1,15,1,529.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,25372.79
493,2,18,2,449.0,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,21495.47
493,3,26,1,599.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
494,1,23,1,299.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,14361.75
495,1,22,1,269.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
495,2,9,1,2999.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,143621.82
496,1,23,1,299.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,14361.75
496,2,13,1,269.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
496,3,21,2,269.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
497,1,25,2,499.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,23936.57
498,1,24,1,549.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,26330.28
498,2,21,1,269.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
498,3,10,1,1549.0,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,74156.98
499,1,11,1,1680.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,80475.88
499,2,15,1,529.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,25372.79
499,3,14,2,269.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
499,4,20,2,599.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
500,1,12,2,549.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,26330.28
500,2,14,1,269.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
501,1,19,2,449.0,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,21495.47
501,2,8,1,1799.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,86172.9
501,3,14,1,269.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
501,4,23,2,299.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,14361.75
502,1,13,1,269.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
503,1,13,2,269.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
503,2,10,1,1549.0,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,74156.98
504,1,24,2,549.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,26330.28
504,2,2,2,749.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,35905.1
505,1,26,1,599.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
506,1,25,1,499.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,23936.57
506,2,7,1,3999.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,191495.92
507,1,11,2,1680.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,80475.88
507,2,13,2,269.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
507,3,20,2,599.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
508,1,8,1,1799.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,86172.9
508,2,2,2,749.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,35905.1
508,3,10,2,1549.0,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,74156.98
508,4,25,1,499.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,23936.57
509,1,23,2,299.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,14361.75
509,2,4,2,2899.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,138834.41
510,1,17,1,429.0,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,20537.99
511,1,22,2,269.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
511,2,13,1,269.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
512,1,21,1,269.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
513,1,7,1,3999.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,191495.92
513,2,13,1,269.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
513,3,23,1,299.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,14361.75
514,1,18,2,449.0,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,21495.47
514,2,17,2,429.0,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,20537.99
515,1,8,1,1799.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,86172.9
515,2,5,1,1320.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,63241.21
515,3,25,2,499.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,23936.57
515,4,6,2,469.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,22500.35
516,1,7,1,3999.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,191495.92
516,2,5,2,1320.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,63241.21
517,1,21,2,269.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
518,1,16,2,599.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
518,2,5,2,1320.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,63241.21
518,3,25,2,499.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,23936.57
518,4,15,2,529.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,25372.79
518,5,11,2,1680.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,80475.88
519,1,6,1,469.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,22500.35
519,2,16,1,599.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
519,3,23,2,299.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,14361.75
519,4,18,2,449.0,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,21495.47
519,5,7,1,3999.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,191495.92
520,1,26,1,599.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
520,2,24,1,549.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,26330.28
520,3,10,1,1549.0,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,74156.98
521,1,5,1,1320.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,63241.21
521,2,14,1,269.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
522,1,4,2,2899.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,138834.41
522,2,22,2,269.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
522,3,21,1,269.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
523,1,12,1,549.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,26330.28
523,2,20,1,599.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
523,3,5,2,1320.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,63241.21
523,4,16,2,599.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
524,1,11,1,1680.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,80475.88
524,2,2,1,749.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,35905.1
524,3,9,1,2999.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,143621.82
524,4,3,2,999.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,47873.62
524,5,26,1,599.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
525,1,9,2,2999.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,143621.82
525,2,6,2,469.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,22500.35
525,3,10,1,1549.0,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,74156.98
526,1,3,2,999.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,47873.62
526,2,8,1,1799.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,86172.9
526,3,21,1,269.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
526,4,15,1,529.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,25372.79
527,1,18,2,449.0,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,21495.47
527,2,4,1,2899.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,138834.41
527,3,19,1,449.0,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,21495.47
527,4,9,2,2999.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,143621.82
528,1,21,2,269.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
529,1,12,2,549.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,26330.28
530,1,2,2,749.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,35905.1
530,2,4,1,2899.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,138834.41
530,3,6,2,469.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,22500.35
531,1,6,1,469.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,22500.35
531,2,12,2,549.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,26330.28
531,3,25,1,499.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,23936.57
532,1,17,2,429.0,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,20537.99
532,2,16,2,599.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
532,3,12,1,549.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,26330.28
533,1,4,1,2899.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,138834.41
533,2,12,2,549.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,26330.28
533,3,10,1,1549.0,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,74156.98
533,4,25,1,499.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,23936.57
534,1,21,2,269.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
534,2,9,2,2999.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,143621.82
534,3,2,1,749.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,35905.1
534,4,24,2,549.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,26330.28
535,1,24,1,549.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,26330.28
535,2,15,1,529.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,25372.79
535,3,22,2,269.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
536,1,22,1,269.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
536,2,2,1,749.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,35905.1
536,3,12,2,549.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,26330.28
536,4,14,1,269.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
537,1,10,1,1549.0,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,74156.98
