order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,source_x,late_delivery,latency_days,weekend,item_id,product_id,quantity,list_price_x,discount,source_x,EGP,list_price_egp,product_name,brand_id,category_id,model_year,source_y,timestamp
771,671,4,2017-03-11,2017-03-14,2017-03-12,1,3,Postgres,False,2.0,True,1,13,2,269.99,0.2,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
771,671,4,2017-03-11,2017-03-14,2017-03-12,1,3,Postgres,False,2.0,True,1,13,2,269.99,0.2,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
788,1363,4,2017-03-18,2017-03-20,2017-03-20,3,9,Postgres,True,,True,3,13,1,269.99,0.05,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
788,1363,4,2017-03-18,2017-03-20,2017-03-20,3,9,Postgres,True,,True,3,13,1,269.99,0.05,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
859,644,4,2017-04-25,2017-04-26,2017-04-26,2,6,Postgres,True,,False,2,13,1,269.99,0.1,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
859,644,4,2017-04-25,2017-04-26,2017-04-26,2,6,Postgres,True,,False,2,13,1,269.99,0.1,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
864,902,4,2017-04-28,2017-04-30,2017-04-29,2,6,Postgres,False,1.0,False,3,13,1,269.99,0.2,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
864,902,4,2017-04-28,2017-04-30,2017-04-29,2,6,Postgres,False,1.0,False,3,13,1,269.99,0.2,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
866,1410,4,2017-04-29,2017-04-30,2017-05-01,2,6,Postgres,True,,True,4,13,2,269.99,0.07,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
866,1410,4,2017-04-29,2017-04-30,2017-05-01,2,6,Postgres,True,,True,4,13,2,269.99,0.07,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
878,224,4,2017-05-07,2017-05-10,2017-05-09,1,3,Postgres,False,1.0,False,2,13,1,269.99,0.1,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
878,224,4,2017-05-07,2017-05-10,2017-05-09,1,3,Postgres,False,1.0,False,2,13,1,269.99,0.1,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
904,1020,4,2017-05-23,2017-05-26,2017-05-24,1,2,Postgres,False,2.0,False,4,13,1,269.99,0.2,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
904,1020,4,2017-05-23,2017-05-26,2017-05-24,1,2,Postgres,False,2.0,False,4,13,1,269.99,0.2,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
938,129,4,2017-06-11,2017-06-12,2017-06-12,2,6,Postgres,True,,True,2,13,1,269.99,0.05,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
938,129,4,2017-06-11,2017-06-12,2017-06-12,2,6,Postgres,True,,True,2,13,1,269.99,0.05,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
956,1184,4,2017-06-17,2017-06-19,2017-06-20,2,6,Postgres,True,,False,4,13,2,269.99,0.2,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
956,1184,4,2017-06-17,2017-06-19,2017-06-20,2,6,Postgres,True,,False,4,13,2,269.99,0.2,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
1015,799,4,2017-07-19,2017-07-22,2017-07-21,2,7,Postgres,False,1.0,False,4,13,1,269.99,0.2,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
1015,799,4,2017-07-19,2017-07-22,2017-07-21,2,7,Postgres,False,1.0,False,4,13,1,269.99,0.2,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
1059,6,4,2017-08-14,2017-08-17,2017-08-17,2,7,Postgres,True,,False,3,13,1,269.99,0.07,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
1059,6,4,2017-08-14,2017-08-17,2017-08-17,2,7,Postgres,True,,False,3,13,1,269.99,0.07,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
1062,1210,4,2017-08-15,2017-08-17,2017-08-18,2,6,Postgres,True,,False,1,13,1,269.99,0.05,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
1062,1210,4,2017-08-15,2017-08-17,2017-08-18,2,6,Postgres,True,,False,1,13,1,269.99,0.05,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
1073,911,4,2017-08-18,2017-08-19,2017-08-21,2,7,Postgres,True,,True,2,13,1,269.99,0.07,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
1073,911,4,2017-08-18,2017-08-19,2017-08-21,2,7,Postgres,True,,True,2,13,1,269.99,0.07,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
1087,675,4,2017-08-22,2017-08-23,2017-08-25,3,8,Postgres,True,,False,4,13,2,269.99,0.07,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
1087,675,4,2017-08-22,2017-08-23,2017-08-25,3,8,Postgres,True,,False,4,13,2,269.99,0.07,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
1099,1128,4,2017-08-28,2017-08-29,2017-08-30,2,6,Postgres,True,,False,2,13,2,269.99,0.05,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
1099,1128,4,2017-08-28,2017-08-29,2017-08-30,2,6,Postgres,True,,False,2,13,2,269.99,0.05,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
1138,254,4,2017-09-21,2017-09-23,2017-09-22,1,2,Postgres,False,1.0,False,1,13,2,269.99,0.05,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
1138,254,4,2017-09-21,2017-09-23,2017-09-22,1,2,Postgres,False,1.0,False,1,13,2,269.99,0.05,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
1178,771,4,2017-10-12,2017-10-15,2017-10-13,2,6,Postgres,False,2.0,False,4,13,2,269.99,0.05,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
1178,771,4,2017-10-12,2017-10-15,2017-10-13,2,6,Postgres,False,2.0,False,4,13,2,269.99,0.05,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
1197,269,4,2017-10-21,2017-10-23,2017-10-23,2,6,Postgres,True,,True,1,13,1,269.99,0.07,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
1197,269,4,2017-10-21,2017-10-23,2017-10-23,2,6,Postgres,True,,True,1,13,1,269.99,0.07,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
1201,201,4,2017-10-23,2017-10-24,2017-10-24,2,6,Postgres,True,,False,2,13,1,269.99,0.05,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
1201,201,4,2017-10-23,2017-10-24,2017-10-24,2,6,Postgres,True,,False,2,13,1,269.99,0.05,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
1245,1166,4,2017-11-13,2017-11-16,2017-11-14,2,7,Postgres,False,2.0,False,1,13,1,269.99,0.1,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
1245,1166,4,2017-11-13,2017-11-16,2017-11-14,2,7,Postgres,False,2.0,False,1,13,1,269.99,0.1,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
1329,443,4,2018-01-04,2018-01-05,2018-01-06,1,3,Postgres,True,,False,5,13,1,269.99,0.1,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
1329,443,4,2018-01-04,2018-01-05,2018-01-06,1,3,Postgres,True,,False,5,13,1,269.99,0.1,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
1334,425,4,2018-01-07,2018-01-09,2018-01-10,2,6,Postgres,True,,False,4,13,1,269.99,0.05,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
1334,425,4,2018-01-07,2018-01-09,2018-01-10,2,6,Postgres,True,,False,4,13,1,269.99,0.05,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
1350,637,4,2018-01-15,2018-01-18,2018-01-17,2,7,Postgres,False,1.0,False,5,13,2,269.99,0.2,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
1350,637,4,2018-01-15,2018-01-18,2018-01-17,2,7,Postgres,False,1.0,False,5,13,2,269.99,0.2,Postgres,47.8741,12925.53,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,datalake,2024-04-30 07:52:07.921605
14,258,4,2016-01-09,2016-01-11,2016-01-12,1,3,Postgres,True,,False,1,6,1,469.99,0.07,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
28,252,4,2016-01-19,2016-01-20,2016-01-21,2,6,Postgres,True,,False,4,6,1,469.99,0.05,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
29,437,4,2016-01-20,2016-01-22,2016-01-21,2,6,Postgres,False,1.0,False,2,6,1,469.99,0.2,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
47,1234,4,2016-01-29,2016-01-30,2016-01-31,2,7,Postgres,True,,True,1,6,1,469.99,0.05,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
74,264,4,2016-02-13,2016-02-15,2016-02-15,2,7,Postgres,True,,True,2,6,1,469.99,0.07,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
79,529,4,2016-02-17,2016-02-20,2016-02-20,1,3,Postgres,True,,False,3,6,1,469.99,0.1,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
89,668,4,2016-02-21,2016-02-24,2016-02-24,3,8,Postgres,True,,False,2,6,2,469.99,0.1,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
90,414,4,2016-02-23,2016-02-25,2016-02-24,2,7,Postgres,False,1.0,False,2,6,1,469.99,0.07,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
97,204,4,2016-02-28,2016-02-29,2016-03-01,2,7,Postgres,True,,False,3,6,2,469.99,0.2,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
109,1255,4,2016-03-06,2016-03-09,2016-03-09,2,6,Postgres,True,,False,2,6,1,469.99,0.07,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
113,1078,4,2016-03-08,2016-03-11,2016-03-11,2,6,Postgres,True,,False,3,6,1,469.99,0.07,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
118,577,4,2016-03-12,2016-03-14,2016-03-13,1,2,Postgres,False,1.0,True,3,6,1,469.99,0.07,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
120,327,4,2016-03-14,2016-03-15,2016-03-17,2,7,Postgres,True,,False,2,6,2,469.99,0.05,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
138,438,4,2016-03-23,2016-03-24,2016-03-25,2,7,Postgres,True,,False,2,6,1,469.99,0.2,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
143,693,4,2016-03-26,2016-03-28,2016-03-28,2,7,Postgres,True,,True,1,6,1,469.99,0.2,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
146,288,4,2016-03-28,2016-03-30,2016-03-30,1,3,Postgres,True,,False,4,6,2,469.99,0.05,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
152,76,4,2016-03-29,2016-03-30,2016-03-30,2,6,Postgres,True,,False,1,6,2,469.99,0.2,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
156,357,4,2016-04-03,2016-04-06,2016-04-05,1,3,Postgres,False,1.0,False,3,6,1,469.99,0.07,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
168,1147,4,2016-04-09,2016-04-12,2016-04-11,1,3,Postgres,False,1.0,True,1,6,1,469.99,0.1,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
186,1127,4,2016-04-21,2016-04-22,2016-04-24,2,6,Postgres,True,,True,2,6,1,469.99,0.1,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
196,1247,4,2016-04-28,2016-04-30,2016-05-01,2,6,Postgres,True,,True,1,6,1,469.99,0.05,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
198,640,4,2016-05-01,2016-05-04,2016-05-03,2,6,Postgres,False,1.0,False,1,6,2,469.99,0.05,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
204,591,4,2016-05-04,2016-05-07,2016-05-06,2,7,Postgres,False,1.0,False,1,6,2,469.99,0.07,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
208,815,4,2016-05-06,2016-05-07,2016-05-09,2,7,Postgres,True,,True,1,6,2,469.99,0.05,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
220,1358,4,2016-05-12,2016-05-14,2016-05-15,2,6,Postgres,True,,True,1,6,2,469.99,0.05,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
224,157,4,2016-05-17,2016-05-18,2016-05-19,1,3,Postgres,True,,False,1,6,1,469.99,0.07,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
235,649,4,2016-05-24,2016-05-25,2016-05-25,2,6,Postgres,True,,False,1,6,1,469.99,0.07,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
254,510,4,2016-06-03,2016-06-06,2016-06-05,2,7,Postgres,False,1.0,True,1,6,2,469.99,0.07,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
259,413,4,2016-06-06,2016-06-09,2016-06-09,2,7,Postgres,True,,False,2,6,2,469.99,0.1,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
266,933,4,2016-06-10,2016-06-13,2016-06-13,2,7,Postgres,True,,True,1,6,2,469.99,0.07,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
268,540,4,2016-06-11,2016-06-14,2016-06-12,1,3,Postgres,False,2.0,True,2,6,2,469.99,0.2,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
271,350,4,2016-06-13,2016-06-16,2016-06-14,2,7,Postgres,False,2.0,False,2,6,2,469.99,0.05,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
277,546,4,2016-06-19,2016-06-20,2016-06-20,2,7,Postgres,True,,True,2,6,2,469.99,0.2,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
291,158,4,2016-06-29,2016-06-30,2016-07-01,2,6,Postgres,True,,False,1,6,2,469.99,0.05,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
293,573,4,2016-06-30,2016-07-03,2016-07-02,2,7,Postgres,False,1.0,False,2,6,1,469.99,0.2,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
298,885,4,2016-07-04,2016-07-07,2016-07-07,3,9,Postgres,True,,False,2,6,2,469.99,0.05,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
301,17,4,2016-07-06,2016-07-09,2016-07-08,2,6,Postgres,False,1.0,False,1,6,1,469.99,0.05,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
305,705,4,2016-07-07,2016-07-08,2016-07-08,2,7,Postgres,True,,False,2,6,1,469.99,0.1,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
325,848,4,2016-07-20,2016-07-21,2016-07-21,2,6,Postgres,True,,False,3,6,2,469.99,0.2,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
328,528,4,2016-07-23,2016-07-26,2016-07-25,2,6,Postgres,False,1.0,True,1,6,2,469.99,0.1,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
335,1193,4,2016-07-25,2016-07-27,2016-07-26,2,6,Postgres,False,1.0,False,1,6,1,469.99,0.1,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
338,1333,4,2016-07-28,2016-07-29,2016-07-30,1,3,Postgres,True,,False,1,6,2,469.99,0.07,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
350,31,3,2016-08-03,2016-08-03,2016-08-04,1,3,Postgres,True,,False,1,6,2,469.99,0.05,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
358,1042,4,2016-08-05,2016-08-07,2016-08-07,2,7,Postgres,True,,True,2,6,2,469.99,0.07,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
361,994,4,2016-08-08,2016-08-09,2016-08-11,2,6,Postgres,True,,False,2,6,2,469.99,0.1,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
393,368,4,2016-08-25,2016-08-26,2016-08-27,2,6,Postgres,True,,False,1,6,2,469.99,0.2,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
402,1335,4,2016-08-30,2016-09-01,2016-08-31,2,6,Postgres,False,1.0,False,1,6,2,469.99,0.07,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
415,1265,4,2016-09-03,2016-09-06,2016-09-06,2,7,Postgres,True,,False,4,6,2,469.99,0.05,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
417,359,4,2016-09-04,2016-09-05,2016-09-06,1,3,Postgres,True,,False,2,6,2,469.99,0.07,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
421,240,4,2016-09-05,2016-09-06,2016-09-08,1,3,Postgres,True,,False,1,6,2,469.99,0.07,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
424,67,4,2016-09-08,2016-09-11,2016-09-11,1,3,Postgres,True,,True,2,6,1,469.99,0.05,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
425,843,4,2016-09-08,2016-09-11,2016-09-11,2,6,Postgres,True,,True,1,6,1,469.99,0.1,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
429,153,4,2016-09-10,2016-09-12,2016-09-12,3,8,Postgres,True,,True,4,6,1,469.99,0.07,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
431,1217,4,2016-09-11,2016-09-12,2016-09-12,2,6,Postgres,True,,True,2,6,1,469.99,0.1,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
433,1062,4,2016-09-12,2016-09-15,2016-09-13,2,6,Postgres,False,2.0,False,1,6,1,469.99,0.1,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
439,149,4,2016-09-17,2016-09-20,2016-09-18,2,6,Postgres,False,2.0,True,1,6,2,469.99,0.07,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
442,667,4,2016-09-18,2016-09-21,2016-09-21,2,7,Postgres,True,,False,3,6,2,469.99,0.2,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
448,101,4,2016-09-21,2016-09-22,2016-09-24,2,6,Postgres,True,,False,2,6,2,469.99,0.05,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
465,1198,4,2016-09-28,2016-10-01,2016-10-01,2,6,Postgres,True,,False,1,6,2,469.99,0.1,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
466,1440,4,2016-09-28,2016-09-29,2016-10-01,2,7,Postgres,True,,False,2,6,1,469.99,0.2,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
477,449,4,2016-10-02,2016-10-05,2016-10-04,1,2,Postgres,False,1.0,False,1,6,1,469.99,0.1,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
484,421,4,2016-10-06,2016-10-09,2016-10-07,2,7,Postgres,False,2.0,False,4,6,1,469.99,0.2,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
487,827,4,2016-10-06,2016-10-09,2016-10-09,2,6,Postgres,True,,True,1,6,1,469.99,0.2,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
492,191,4,2016-10-09,2016-10-10,2016-10-12,1,2,Postgres,True,,False,1,6,1,469.99,0.1,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
515,986,4,2016-10-19,2016-10-20,2016-10-22,2,6,Postgres,True,,False,4,6,2,469.99,0.2,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
519,54,4,2016-10-22,2016-10-23,2016-10-24,2,7,Postgres,True,,True,1,6,1,469.99,0.07,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
525,1315,4,2016-10-26,2016-10-28,2016-10-29,1,3,Postgres,True,,False,2,6,2,469.99,0.07,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
530,773,4,2016-10-28,2016-10-31,2016-10-31,2,6,Postgres,True,,True,3,6,2,469.99,0.2,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
531,116,4,2016-10-28,2016-10-29,2016-10-30,3,8,Postgres,True,,True,1,6,1,469.99,0.2,Postgres,47.8741,22500.35,Surly Ice Cream Truck Frameset - 2016,8,6,2016,datalake,2024-04-30 07:52:07.921605
